

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
030.642  000.079  000.079: sourcing C:\tools\neovim\nvim-win64\share\nvim\runtime\indent.vim
034.464  000.823  000.823: require('packer.util')
034.523  002.733  001.910: require('packer')
037.490  000.896  000.896: require('packer.log')
037.502  001.694  000.798: require('packer.async')
039.118  000.726  000.726: require('packer.result')
039.127  001.619  000.894: require('packer.jobs')
039.140  004.281  000.967: require('packer.plugin_utils')
040.086  000.875  000.875: require('packer.snapshot')
040.863  009.272  001.383: require('plugins')
043.813  000.426  000.426: require('luasnip.session')
044.558  000.706  000.706: require('luasnip.util.util')
044.975  000.382  000.382: require('luasnip.util.types')
045.901  000.468  000.468: require('luasnip.util.ext_opts')
045.929  000.929  000.461: require('luasnip.nodes.util')
046.324  000.372  000.372: require('luasnip.util.events')
046.359  003.541  000.726: require('luasnip.nodes.node')
047.497  000.470  000.470: require('luasnip.util.extend_decorator')
047.529  001.147  000.677: require('luasnip.nodes.insertNode')
048.145  000.578  000.578: require('luasnip.nodes.textNode')
048.680  000.496  000.496: require('luasnip.util.mark')
049.959  000.780  000.780: require('luasnip.util._builtin_vars')
050.238  000.247  000.247: require('vim.inspect')
050.291  001.582  000.556: require('luasnip.util.environ')
050.756  000.442  000.442: require('luasnip.util.pattern_tokenizer')
051.175  000.385  000.385: require('luasnip.util.dict')
051.736  000.536  000.536: require('luasnip.session.snippet_collection')
051.822  010.039  001.334: require('luasnip.nodes.snippet')
052.692  000.387  000.387: require('luasnip.loaders._caches')
053.229  000.509  000.509: require('luasnip.util.path')
053.297  001.450  000.554: require('luasnip.loaders')
053.877  000.559  000.559: require('luasnip.nodes.functionNode')
054.515  000.631  000.631: require('luasnip.nodes.choiceNode')
055.236  000.713  000.713: require('luasnip.nodes.dynamicNode')
055.876  000.631  000.631: require('luasnip.nodes.restoreNode')
057.541  000.489  000.489: require('luasnip.util.parser.neovim_ast')
060.333  000.528  000.528: require('luasnip.util.directed_graph')
060.345  003.963  002.946: require('luasnip.util.parser.ast_utils')
061.348  000.434  000.434: require('luasnip.util.functions')
061.360  001.011  000.577: require('luasnip.util.parser.ast_parser')
061.966  000.602  000.602: require('luasnip.util.parser.neovim_parser')
062.408  000.434  000.434: require('luasnip.util.str')
062.419  006.533  000.524: require('luasnip.util.parser')
067.440  000.633  000.633: require('vim.treesitter.language')
067.457  001.600  000.967: require('vim.treesitter.query')
068.315  000.854  000.854: require('vim.treesitter.languagetree')
068.358  003.367  000.913: require('vim.treesitter')
068.495  004.811  001.444: require('nvim-treesitter.parsers')
069.871  000.631  000.631: require('nvim-treesitter.utils')
069.883  001.383  000.751: require('nvim-treesitter.ts_utils')
069.889  006.848  000.654: require('luasnip.extras.filetype_functions')
070.360  000.451  000.451: require('luasnip.extras')
070.896  000.459  000.459: require('luasnip.extras.fmt')
071.976  000.411  000.411: require('luasnip.extras.conditions')
072.337  000.353  000.353: require('luasnip.extras.conditions.show')
072.347  001.126  000.362: require('luasnip.extras.conditions.expand')
072.350  001.448  000.322: require('luasnip.extras.expand_conditions')
072.709  000.350  000.350: require('luasnip.nodes.absolute_indexer')
072.999  010.574  001.019: require('luasnip.config')
073.008  032.132  001.002: require('luasnip')
075.149  000.474  000.474: require('cmp.utils.debug')
076.222  000.513  000.513: require('cmp.utils.char')
076.235  001.079  000.565: require('cmp.utils.str')
076.848  000.609  000.609: require('cmp.utils.pattern')
078.838  000.800  000.800: require('cmp.utils.misc')
079.534  000.685  000.685: require('cmp.utils.buffer')
080.722  001.161  001.161: require('cmp.utils.api')
080.779  003.391  000.745: require('cmp.utils.keymap')
080.802  003.948  000.557: require('cmp.utils.feedkeys')
081.900  001.093  001.093: require('cmp.utils.async')
083.626  000.536  000.536: require('cmp.types.cmp')
084.252  000.619  000.619: require('cmp.types.lsp')
084.783  000.524  000.524: require('cmp.types.vim')
084.790  002.209  000.530: require('cmp.types')
085.329  000.535  000.535: require('cmp.utils.cache')
085.343  003.423  000.679: require('cmp.context')
087.492  000.639  000.639: require('cmp.config.mapping')
088.819  000.753  000.753: require('cmp.config.compare')
088.833  001.332  000.579: require('cmp.config.default')
088.857  002.674  000.703: require('cmp.config')
090.613  000.737  000.737: require('cmp.matcher')
090.626  001.763  001.026: require('cmp.entry')
090.638  005.291  000.854: require('cmp.source')
091.974  000.640  000.640: require('cmp.utils.event')
093.463  000.800  000.800: require('cmp.utils.window')
093.482  001.498  000.698: require('cmp.view.docs_view')
094.984  000.578  000.578: require('cmp.utils.autocmd')
094.998  001.512  000.934: require('cmp.view.custom_entries_view')
095.721  000.718  000.718: require('cmp.view.wildmenu_entries_view')
096.379  000.650  000.650: require('cmp.view.native_entries_view')
096.957  000.570  000.570: require('cmp.view.ghost_text_view')
096.976  006.332  000.744: require('cmp.view')
097.207  023.436  001.188: require('cmp.core')
097.868  000.540  000.540: require('cmp.config.sources')
098.390  000.513  000.513: require('cmp.config.window')
098.493  025.393  000.904: require('cmp')
100.953  000.510  000.510: require('mason-core.path')
100.973  001.005  000.495: require('mason.settings')
102.116  000.540  000.540: require('mason-core.functional')
103.139  000.461  000.461: require('mason-core.functional.data')
103.150  000.989  000.527: require('mason-core.functional.function')
103.664  000.464  000.464: require('mason-core.functional.relation')
104.143  000.467  000.467: require('mason-core.functional.logic')
104.209  003.230  000.770: require('mason-core.platform')
104.217  004.694  000.459: require('mason')
105.455  000.574  000.574: require('mason-core.functional.list')
105.496  001.233  000.659: require('mason.api.command')
106.686  000.667  000.667: require('mason-core.log')
106.696  001.195  000.527: require('mason-lspconfig')
107.120  000.419  000.419: require('mason-lspconfig.settings')
108.080  000.439  000.439: require('mason-core.notify')
108.090  000.963  000.524: require('mason-lspconfig.lspconfig_hook')
112.733  000.851  000.851: require('vim.lsp.log')
114.038  000.028  000.028: require('vim.F')
114.047  001.307  001.279: require('vim.lsp.protocol')
117.106  001.067  001.067: require('vim.lsp._snippet')
117.956  000.842  000.842: require('vim.highlight')
117.980  003.928  002.020: require('vim.lsp.util')
118.011  007.182  001.097: require('vim.lsp.handlers')
119.132  001.115  001.115: require('vim.lsp.rpc')
119.961  000.822  000.822: require('vim.lsp.sync')
121.112  001.144  001.144: require('vim.lsp.buf')
121.865  000.746  000.746: require('vim.lsp.diagnostic')
122.632  000.759  000.759: require('vim.lsp.codelens')
122.737  013.811  002.043: require('vim.lsp')
122.814  014.720  000.908: require('lspconfig.util')
123.303  000.410  000.410: require('mason-lspconfig.win-exepath-compat')
124.135  000.396  000.396: require('mason-core.functional.table')
124.188  000.878  000.482: require('mason-lspconfig.mappings.server')
125.614  000.554  000.554: require('mason-core.async')
126.002  000.381  000.381: require('mason-core.async.uv')
126.014  001.403  000.468: require('mason-core.fs')
126.453  000.435  000.435: require('mason-core.optional')
126.840  000.380  000.380: require('mason-core.EventEmitter')
127.417  000.571  000.571: require('mason-registry.index')
127.438  003.241  000.452: require('mason-registry')
127.927  000.469  000.469: require('mason-lspconfig.server_config_extensions')
128.821  000.889  000.889: require('lspconfig.configs')
129.416  000.588  000.588: require('lspconfig.server_configurations.omnisharp')
130.489  000.420  000.420: require('mason-core.functional.number')
130.565  001.081  000.661: require('mason-lspconfig.api.command')
131.227  000.309  000.309: require('cmp_nvim_lsp.source')
131.235  000.665  000.356: require('cmp_nvim_lsp')
131.737  000.492  000.492: require('lspconfig')
132.313  000.570  000.570: require('lspconfig.server_configurations.clangd')
134.553  000.501  000.501: require('lspconfig.server_configurations.tsserver')
136.208  000.478  000.478: require('lspconfig.server_configurations.jsonls')
137.770  000.484  000.484: require('lspconfig.server_configurations.pylsp')
139.617  000.453  000.453: require('mason-core.result')
141.147  000.566  000.566: require('mason-core.process')
148.326  008.188  007.622: require('mason-core.spawn')
148.798  000.464  000.464: require('mason-core.receipt')
149.194  000.384  000.384: require('mason-core.functional.string')
149.226  009.602  000.567: require('mason-core.installer.context')
149.652  000.421  000.421: require('mason-core.installer.linker')
150.042  000.384  000.384: require('mason-core.async.control')
150.050  011.362  000.502: require('mason-core.installer')
150.064  011.871  000.509: require('mason-core.managers.pip3')
150.069  012.258  000.387: require('mason-lspconfig.server_configurations.pylsp')
151.407  000.355  000.355: require('lualine_require')
152.098  001.668  001.313: require('lualine')
153.929  000.556  000.556: require('lualine.highlight')
163.278  000.299  000.299: require('lualine.utils.mode')
164.111  000.207  000.207: require('auto-session-library')
164.238  000.120  000.120: require('auto-session-autocmds')
164.264  000.795  000.468: require('auto-session')
165.418  000.469  000.469: require('indent_blankline/utils')
165.427  001.153  000.684: require('indent_blankline')
166.870  000.439  000.439: require('nvim-autopairs._log')
167.470  000.574  000.574: require('nvim-autopairs.utils')
169.059  000.558  000.558: require('nvim-autopairs.conds')
169.087  001.082  000.524: require('nvim-autopairs.rule')
169.108  001.592  000.510: require('nvim-autopairs.rules.basic')
169.140  003.627  001.022: require('nvim-autopairs')
169.700  000.235  000.235: require('Comment')
170.278  000.246  000.246: require('Comment.config')
171.024  000.342  000.342: require('Comment.ft')
171.032  000.741  000.399: require('Comment.utils')
171.347  000.312  000.312: require('Comment.opfunc')
171.626  000.272  000.272: require('Comment.extra')
171.633  001.927  000.356: require('Comment.api')
171.684  000.046  000.046: require('vim.keymap')
176.846  000.512  000.512: require('nvim-tree.iterators.node-iterator')
176.905  002.019  001.507: require('nvim-tree.utils')
176.913  002.546  000.526: require('nvim-tree.events')
178.556  000.500  000.500: require('nvim-tree.log')
185.753  007.190  007.190: require('nvim-tree.git.utils')
186.310  000.550  000.550: require('nvim-tree.git.runner')
186.858  000.542  000.542: require('nvim-tree.watcher')
186.867  009.400  000.618: require('nvim-tree.git')
187.462  000.591  000.591: require('nvim-tree.explorer.watch')
187.986  000.516  000.516: require('nvim-tree.explorer.common')
189.030  000.514  000.514: require('nvim-tree.explorer.node-builders')
189.807  000.770  000.770: require('nvim-tree.explorer.sorters')
190.321  000.493  000.493: require('nvim-tree.explorer.filters')
191.727  000.795  000.795: require('nvim-tree.view')
191.738  001.411  000.616: require('nvim-tree.live-filter')
191.745  003.753  000.565: require('nvim-tree.explorer.explore')
192.273  000.524  000.524: require('nvim-tree.explorer.reload')
192.279  015.361  000.576: require('nvim-tree.explorer')
192.284  018.384  000.478: require('nvim-tree.core')
192.838  000.550  000.550: require('nvim-tree.diagnostics')
193.370  000.526  000.526: require('nvim-tree.renderer.components.padding')
193.901  000.525  000.525: require('nvim-tree.renderer.components.icons')
194.465  000.557  000.557: require('nvim-tree.renderer.components.full-name')
194.974  000.503  000.503: require('nvim-tree.renderer.help')
195.567  000.587  000.587: require('nvim-tree.renderer.components.git')
196.250  000.676  000.676: require('nvim-tree.renderer.builder')
196.789  000.532  000.532: require('nvim-tree.marks')
196.803  023.515  000.674: require('nvim-tree.renderer')
197.339  000.527  000.527: require('nvim-tree.actions.tree-modifiers.collapse-all')
197.886  000.541  000.541: require('nvim-tree.actions.root.dir-up')
198.473  000.579  000.579: require('nvim-tree.actions.root.change-dir')
199.019  000.539  000.539: require('nvim-tree.actions.reloaders.reloaders')
199.551  000.526  000.526: require('nvim-tree.actions.finders.find-file')
199.557  026.826  000.600: require('nvim-tree.lib')
200.106  000.545  000.545: require('nvim-tree.colors')
200.816  000.696  000.696: require('nvim-tree.legacy')
201.496  000.673  000.673: require('nvim-tree.actions.fs.copy-paste')
202.686  000.620  000.620: require('nvim-tree.actions.tree-modifiers.expand-all')
203.178  000.485  000.485: require('nvim-tree.actions.tree-modifiers.toggles')
203.759  000.573  000.573: require('nvim-tree.actions.fs.create-file')
204.271  000.505  000.505: require('nvim-tree.actions.fs.rename-file')
204.863  000.586  000.586: require('nvim-tree.actions.fs.trash')
205.542  000.673  000.673: require('nvim-tree.actions.fs.remove-file')
206.185  000.630  000.630: require('nvim-tree.actions.moves.parent')
206.814  000.622  000.622: require('nvim-tree.actions.moves.sibling')
207.406  000.586  000.586: require('nvim-tree.actions.moves.item')
208.043  000.623  000.623: require('nvim-tree.actions.finders.search-node')
208.605  000.556  000.556: require('nvim-tree.actions.node.run-command')
209.149  000.536  000.536: require('nvim-tree.actions.node.file-popup')
209.771  000.616  000.616: require('nvim-tree.actions.node.system-open')
210.299  000.521  000.521: require('nvim-tree.marks.bulk-move')
210.307  008.803  000.671: require('nvim-tree.actions.dispatch')
210.345  038.443  000.900: require('nvim-tree')
212.540  000.767  000.767: require('nvim-tree.actions')
213.253  000.703  000.703: require('nvim-tree.actions.node.open-file')
215.805  000.572  000.572: require('nvim-tree.marks.navigation')
215.813  001.182  000.610: require('nvim-tree.api')
215.830  001.837  000.655: require('nvim-tree.keymap')
217.347  001.257  001.257: require('nvim-web-devicons')
221.030  001.029  001.029: require('dashboard')
222.214  000.249  000.249: require('bufferline.lazy')
222.821  000.497  000.497: require('bufferline.constants')
223.991  001.159  001.159: require('bufferline.commands')
224.043  002.992  001.087: require('bufferline')
224.722  000.675  000.675: require('bufferline.utils')
225.256  000.518  000.518: require('bufferline.config')
225.717  000.450  000.450: require('bufferline.groups')
225.981  000.179  000.179: require('bufferline.colors')
226.348  000.267  000.267: require('bufferline.highlights')
227.130  000.179  000.179: require('bufferline.hover')
227.855  000.644  000.644: require('bufferline.ui')
229.891  000.463  000.463: require('null-ls.methods')
229.929  001.100  000.638: require('null-ls.utils')
231.394  001.458  001.458: require('vim.diagnostic')
231.416  003.027  000.469: require('null-ls.config')
232.386  000.466  000.466: require('null-ls.helpers.cache')
232.927  000.533  000.533: require('null-ls.helpers.diagnostics')
233.445  000.453  000.453: require('null-ls.helpers.formatter_factory')
234.544  000.486  000.486: require('null-ls.logger')
234.991  000.441  000.441: require('null-ls.state')
234.999  001.548  000.621: require('null-ls.helpers.generator_factory')
236.025  000.532  000.532: require('null-ls.helpers.command_resolver')
236.032  001.030  000.498: require('null-ls.helpers.make_builtin')
236.616  000.580  000.580: require('null-ls.helpers.range_formatting_args_factory')
236.625  005.204  000.595: require('null-ls.helpers')
238.359  000.991  000.991: require('null-ls.diagnostics')
238.398  001.769  000.777: require('null-ls.sources')
238.901  000.498  000.498: require('null-ls.builtins')
238.909  010.975  000.477: require('null-ls')
239.392  000.477  000.477: require('null-ls.builtins.diagnostics.cpplint')
240.284  000.440  000.440: require('null-ls.builtins.diagnostics.eslint')
240.364  000.965  000.525: require('null-ls.builtins.diagnostics.eslint_d')
240.846  000.475  000.475: require('null-ls.builtins.diagnostics.pylint')
241.629  000.595  000.595: require('null-ls.client')
242.541  000.453  000.453: require('luasnip.loaders.util')
242.551  000.881  000.428: require('luasnip.loaders.from_lua')
249.333  000.602  000.602: require('plenary.tbl')
249.351  001.285  000.683: require('plenary.vararg.rotate')
249.368  001.936  000.651: require('plenary.vararg')
249.972  000.597  000.597: require('plenary.errors')
250.625  000.642  000.642: require('plenary.functional')
250.634  003.962  000.786: require('plenary.async.async')
251.282  000.643  000.643: require('plenary.async.structs')
251.294  005.507  000.902: require('plenary.async.control')
256.305  000.785  000.785: require('plenary.bit')
256.339  001.930  001.145: require('plenary.path')
256.349  002.664  000.734: require('plenary.strings')
257.073  000.717  000.717: require('telescope.deprecated')
259.569  000.810  000.810: require('plenary.log')
259.606  001.507  000.698: require('telescope.log')
261.529  000.957  000.957: require('plenary.job')
262.170  000.628  000.628: require('telescope.state')
262.186  002.571  000.986: require('telescope.utils')
262.200  005.119  001.041: require('telescope.sorters')
263.491  010.696  002.196: require('telescope.config')
265.052  000.734  000.734: require('plenary.window.border')
265.609  000.550  000.550: require('plenary.window')
266.154  000.535  000.535: require('plenary.popup.utils')
266.161  002.663  000.844: require('plenary.popup')
266.787  000.618  000.618: require('telescope.pickers.scroller')
267.371  000.574  000.574: require('telescope.actions.state')
268.144  000.767  000.767: require('telescope.actions.utils')
269.481  000.635  000.635: require('telescope.actions.mt')
269.497  001.347  000.712: require('telescope.actions.set')
270.813  000.663  000.663: require('telescope.config.resolve')
270.821  001.319  000.656: require('telescope.pickers.entry_display')
271.388  000.556  000.556: require('telescope.from_entry')
271.527  020.229  001.689: require('telescope.actions')
273.417  001.239  001.239: require('telescope.make_entry')
275.726  000.601  000.601: require('plenary.async.util')
275.733  001.137  000.536: require('plenary.async.tests')
275.738  001.712  000.575: require('plenary.async')
275.745  002.320  000.609: require('telescope.finders.async_static_finder')
277.685  000.570  000.570: require('plenary.class')
277.706  001.279  000.709: require('telescope._')
277.720  001.966  000.687: require('telescope.finders.async_oneshot_finder')
278.341  000.612  000.612: require('telescope.finders.async_job_finder')
278.356  006.823  000.685: require('telescope.finders')
280.852  000.594  000.594: require('telescope._extensions')
280.860  001.162  000.568: require('telescope')
281.515  000.651  000.651: require('telescope.debounce')
282.218  000.696  000.696: require('telescope.mappings')
282.863  000.639  000.639: require('telescope.pickers.highlights')
283.504  000.628  000.628: require('telescope.pickers.window')
284.810  000.641  000.641: require('telescope.algos.linked_list')
284.820  001.309  000.668: require('telescope.entry_manager')
285.425  000.585  000.585: require('telescope.pickers.multi')
285.446  007.086  001.417: require('telescope.pickers')
285.465  040.632  000.988: require('telescope.builtin.__lsp')
285.487  041.533  000.901: require('telescope.builtin')
287.629  000.593  000.593: require('nvim-treesitter.tsrange')
288.120  000.484  000.484: require('nvim-treesitter.caching')
288.132  001.776  000.700: require('nvim-treesitter.query')
288.145  002.589  000.813: require('nvim-treesitter.configs')
289.593  000.579  000.579: require('nvim-treesitter.info')
290.209  000.610  000.610: require('nvim-treesitter.shell_command_selectors')
290.249  002.094  000.905: require('nvim-treesitter.install')
296.115  000.392  000.392: require('nightfox')
296.959  000.417  000.417: require('nightfox.lib.collect')
297.431  000.458  000.458: require('nightfox.util')
297.574  001.438  000.563: require('nightfox.config')
298.053  000.451  000.451: require('nightfox.util.deprecation')
298.519  000.461  000.461: require('nightfox.lib.deprecation')
299.915  000.512  000.512: require('nightfox.lib.highlight')
299.922  000.935  000.422: require('nightfox.main')
300.298  000.372  000.372: require('nightfox.override')
301.161  000.412  000.412: require('nightfox.util.template')
301.168  000.837  000.425: require('nightfox.spec')
301.625  000.454  000.454: require('nightfox.palette')
302.628  000.556  000.556: require('nightfox.lib.color')
303.010  000.375  000.375: require('nightfox.lib.shade')
303.140  001.507  000.576: require('nightfox.palette.nordfox')
303.705  000.427  000.427: require('nightfox.group')
304.189  000.477  000.477: require('nightfox.group.editor')
304.667  000.460  000.460: require('nightfox.group.syntax')
305.112  000.392  000.392: require('nightfox.group.modules.neotest')
305.525  000.392  000.392: require('nightfox.group.modules.neogit')
305.913  000.369  000.369: require('nightfox.group.modules.modes')
306.330  000.392  000.392: require('nightfox.group.modules.neotree')
306.846  000.491  000.491: require('nightfox.group.modules.nvimtree')
307.281  000.409  000.409: require('nightfox.group.modules.pounce')
307.781  000.478  000.478: require('nightfox.group.modules.sneak')
308.172  000.363  000.363: require('nightfox.group.modules.symbol_outline')
308.576  000.382  000.382: require('nightfox.group.modules.tsrainbow')
308.977  000.365  000.365: require('nightfox.group.modules.whichkey')
309.496  000.480  000.480: require('nightfox.group.modules.treesitter')
310.205  000.696  000.696: require('vim.treesitter.highlighter')
310.641  000.378  000.378: require('nightfox.group.modules.coc')
311.074  000.410  000.410: require('nightfox.group.modules.lsp_saga')
311.534  000.390  000.390: require('nightfox.group.modules.lightspeed')
311.928  000.369  000.369: require('nightfox.group.modules.telescope')
312.371  000.418  000.418: require('nightfox.group.modules.cmp')
312.844  000.430  000.430: require('nightfox.group.modules.dap_ui')
313.285  000.400  000.400: require('nightfox.group.modules.aerial')
313.722  000.402  000.402: require('nightfox.group.modules.barbar')
314.171  000.411  000.411: require('nightfox.group.modules.diagnostic')
314.673  000.407  000.407: require('nightfox.group.modules.fern')
315.087  000.371  000.371: require('nightfox.group.modules.fidget')
315.643  000.522  000.522: require('nightfox.group.modules.gitgutter')
316.095  000.412  000.412: require('nightfox.group.modules.gitsigns')
316.613  000.445  000.445: require('nightfox.group.modules.glyph_palette')
317.065  000.399  000.399: require('nightfox.group.modules.hop')
317.526  000.420  000.420: require('nightfox.group.modules.illuminate')
317.971  000.406  000.406: require('nightfox.group.modules.dashboard')
318.500  000.475  000.475: require('nightfox.group.modules.notify')
318.991  000.423  000.423: require('nightfox.group.modules.lsp_trouble')
319.531  000.498  000.498: require('nightfox.group.modules.mini')
320.026  000.440  000.440: require('nightfox.group.modules.native_lsp')
321.978  023.021  003.517: sourcing C:\Users\VarunK\AppData\Local\nvim-data\site\pack\packer\start\nightfox.nvim\colors\Nordfox.vim
323.956  000.448  000.448: require('nightfox.util.lualine')
326.665  295.648  035.582: sourcing C:\Users\VarunK\AppData\Local\nvim\init.lua
326.704  005.523: sourcing vimrc file(s)
328.012  000.030  000.030: sourcing C:\Users\VarunK\AppData\Local\nvim-data\site\pack\packer\start\LuaSnip\ftdetect\snippets.vim
328.827  001.411  001.381: sourcing C:\tools\neovim\nvim-win64\share\nvim\runtime\filetype.lua
329.002  000.024  000.024: sourcing C:\tools\neovim\nvim-win64\share\nvim\runtime\filetype.vim
329.899  000.132  000.132: sourcing C:\tools\neovim\nvim-win64\share\nvim\runtime\syntax\synload.vim
330.118  000.873  000.740: sourcing C:\tools\neovim\nvim-win64\share\nvim\runtime\syntax\syntax.vim
334.349  000.340  000.340: sourcing C:\tools\neovim\nvim-win64\share\nvim\runtime\plugin\gzip.vim
334.498  000.029  000.029: sourcing C:\tools\neovim\nvim-win64\share\nvim\runtime\plugin\health.vim
335.948  000.371  000.371: sourcing C:\tools\neovim\nvim-win64\share\nvim\runtime\pack\dist\opt\matchit\plugin\matchit.vim
336.176  001.577  001.206: sourcing C:\tools\neovim\nvim-win64\share\nvim\runtime\plugin\matchit.vim
336.521  000.238  000.238: sourcing C:\tools\neovim\nvim-win64\share\nvim\runtime\plugin\matchparen.vim
336.666  000.031  000.031: sourcing C:\tools\neovim\nvim-win64\share\nvim\runtime\plugin\netrwPlugin.vim
337.155  000.041  000.041: sourcing C:\Users\VarunK\AppData\Local\nvim-data/rplugin.vim
337.173  000.405  000.364: sourcing C:\tools\neovim\nvim-win64\share\nvim\runtime\plugin\rplugin.vim
337.392  000.119  000.119: sourcing C:\tools\neovim\nvim-win64\share\nvim\runtime\plugin\shada.vim
337.576  000.043  000.043: sourcing C:\tools\neovim\nvim-win64\share\nvim\runtime\plugin\spellfile.vim
337.837  000.160  000.160: sourcing C:\tools\neovim\nvim-win64\share\nvim\runtime\plugin\tarPlugin.vim
338.099  000.143  000.143: sourcing C:\tools\neovim\nvim-win64\share\nvim\runtime\plugin\tohtml.vim
338.246  000.041  000.041: sourcing C:\tools\neovim\nvim-win64\share\nvim\runtime\plugin\tutor.vim
338.584  000.236  000.236: sourcing C:\tools\neovim\nvim-win64\share\nvim\runtime\plugin\zipPlugin.vim
340.893  001.970  001.970: sourcing C:\Users\VarunK\AppData\Local\nvim\plugin\packer_compiled.lua
341.549  000.111  000.111: sourcing C:\tools\neovim\nvim-win64\share\nvim\runtime\plugin\man.lua
341.596  007.141: loading rtp plugins
343.666  000.212  000.212: sourcing C:\Users\VarunK\AppData\Local\nvim-data\site\pack\packer\start\auto-session\plugin\auto-session.vim
345.055  000.205  000.205: sourcing C:\Users\VarunK\AppData\Local\nvim-data\site\pack\packer\start\Comment.nvim\plugin\Comment.lua
351.136  005.481  005.481: require('dashboard.session')
351.178  005.631  000.150: sourcing C:\Users\VarunK\AppData\Local\nvim-data\site\pack\packer\start\dashboard-nvim\plugin\dashboard.lua
352.273  000.392  000.392: require('indent_blankline.commands')
352.380  000.716  000.324: sourcing C:\Users\VarunK\AppData\Local\nvim-data\site\pack\packer\start\indent-blankline.nvim\plugin\indent_blankline.vim
353.389  000.404  000.404: sourcing C:\Users\VarunK\AppData\Local\nvim-data\site\pack\packer\start\LuaSnip\plugin\luasnip.vim
354.141  000.071  000.071: sourcing C:\Users\VarunK\AppData\Local\nvim-data\site\pack\packer\start\nightfox.nvim\plugin\nightfox.vim
355.652  000.626  000.626: require('cmp.utils.highlight')
355.976  001.074  000.448: sourcing C:\Users\VarunK\AppData\Local\nvim-data\site\pack\packer\start\nvim-cmp\plugin\cmp.lua
356.731  000.248  000.248: sourcing C:\Users\VarunK\AppData\Local\nvim-data\site\pack\packer\start\nvim-lspconfig\plugin\lspconfig.lua
358.507  000.545  000.545: require('nvim-treesitter.statusline')
359.132  000.618  000.618: require('nvim-treesitter.query_predicates')
359.139  001.721  000.559: require('nvim-treesitter')
359.693  002.376  000.655: sourcing C:\Users\VarunK\AppData\Local\nvim-data\site\pack\packer\start\nvim-treesitter\plugin\nvim-treesitter.lua
360.129  000.063  000.063: sourcing C:\Users\VarunK\AppData\Local\nvim-data\site\pack\packer\start\nvim-web-devicons\plugin\nvim-web-devicons.vim
360.799  000.084  000.084: sourcing C:\Users\VarunK\AppData\Local\nvim-data\site\pack\packer\start\plenary.nvim\plugin\plenary.vim
361.741  000.365  000.365: sourcing C:\Users\VarunK\AppData\Local\nvim-data\site\pack\packer\start\telescope.nvim\plugin\telescope.lua
361.945  008.900: loading packages
363.985  000.155  000.155: require('cmp_buffer.timer')
363.994  000.488  000.333: require('cmp_buffer.buffer')
364.008  000.739  000.251: require('cmp_buffer.source')
364.014  000.879  000.141: require('cmp_buffer')
364.047  000.968  000.088: sourcing C:\Users\VarunK\AppData\Local\nvim-data\site\pack\packer\start\cmp-buffer\after\plugin\cmp_buffer.lua
364.750  000.327  000.327: require('cmp_cmdline')
364.798  000.447  000.120: sourcing C:\Users\VarunK\AppData\Local\nvim-data\site\pack\packer\start\cmp-cmdline\after\plugin\cmp_cmdline.lua
365.176  000.070  000.070: sourcing C:\Users\VarunK\AppData\Local\nvim-data\site\pack\packer\start\cmp-nvim-lsp\after\plugin\cmp_nvim_lsp.lua
365.909  000.354  000.354: require('cmp_path')
365.972  000.492  000.138: sourcing C:\Users\VarunK\AppData\Local\nvim-data\site\pack\packer\start\cmp-path\after\plugin\cmp_path.lua
366.683  000.334  000.334: require('cmp_luasnip')
366.745  000.465  000.131: sourcing C:\Users\VarunK\AppData\Local\nvim-data\site\pack\packer\start\cmp_luasnip\after\plugin\cmp_luasnip.lua
367.949  000.912  000.912: sourcing C:\Users\VarunK\AppData\Local\nvim\after\plugin\luasnip.lua
367.989  002.691: loading after plugins
368.041  000.052: inits 3
371.907  003.867: reading ShaDa
374.029  000.441  000.441: require('luasnip.nodes.snippetProxy')
374.046  001.178  000.737: require('luasnip.loaders.from_snipmate')
374.714  000.633  000.633: require('luasnip.loaders.from_vscode')
374.806  001.088: opening buffers
375.109  000.168  000.168: require('bufferline.state')
375.424  000.450: BufEnter autocommands
375.430  000.006: editing files in windows
384.545  000.637  000.637: require('nvim-treesitter.highlight')
387.753  000.608  000.608: require('dashboard.preview')
387.762  001.173  000.565: require('dashboard.events')
388.238  010.997: VimEnter autocommands
388.243  000.005: UIEnter autocommands
388.249  000.005: before starting main loop
389.941  001.692: first screen update
389.946  000.005: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.029  000.029: --- NVIM STARTING ---
000.157  000.127: event init
000.320  000.163: early init
015.675  015.355: locale set
015.746  000.071: init first window
016.504  000.758: inits 1
016.853  000.348: window checked
016.868  000.015: parsing arguments
018.121  000.397  000.397: require('vim.shared')
018.966  000.336  000.336: require('vim._meta')
018.976  000.844  000.509: require('vim._editor')
018.981  001.366  000.125: require('vim._init_packages')
018.992  000.757: init lua interpreter
019.069  000.078: expanding arguments
019.136  000.066: inits 2
019.824  000.689: init highlight
019.829  000.005: waiting for UI
023.896  004.067: done waiting for UI
023.926  000.029: init screen for UI
024.303  000.377: init default mappings
024.337  000.035: init default autocommands
029.642  000.130  000.130: sourcing C:\tools\neovim\nvim-win64\share\nvim\runtime\ftplugin.vim
